SMILES,Adduct,True CCS
CC(C)(C=C)c1c(cc(c(c1)/C=C/C(=O)c1ccc(cc1)O)OC)O,[M-H]-,194.5595589
CC1(C=Cc2c(O1)ccc1c2OC[C@H](C1)c1c(cc(cc1)O)O)C,[M-H]-,184.4591631
COc1cc(cc(c1O)OC)C(=O)OC,[M-H]-,146.3547301
C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O,[M-H]-,213.4574715
COc1cc(cc(c1C(=O)/C=C/c1ccccc1)O)O,[M-H]-,167.3512539
O=C(OC)C2=CO[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](C=C)[C@@H]2CC(=O)O,[M-H]-,190.50121
CN1CCC2=CC(=C(C=C2C1CC3=CC=C(C=C3)OC4=C(C=CC(=C4)CC5C6=CC(=C(C=C6CCN5C)OC)OC)O)OC)OC,[M-H]-,259.5963271
C1=C(C=C(C(=C1O)O)O)[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O,[M-H]-,162.7311836
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)Oc1c(=O)c2c(cc(cc2oc1c1cc(c(c(c1)O)O)O)O)O)O)O)O,[M-H]-,199.2304703
CC1CCC=C2C1(C3C(CC2=O)OOC3(C)C)C,[M-H]-,156.3044964
CN1CCC2=CC(=C(C=C2C1CC3=CC=C(C=C3)OC)OC4=C(C=CC(=C4)CC5C6=CC(=C(C=C6CCN5C)OC)OC)O)OC,[M-H]-,252.9630806
CN1CCC2=CC(=C(C=C2C1CC3=CC=C(C=C3)OC)OC4=C(C=CC(=C4)CC5C6=CC(=C(C=C6CCN5C)OC)O)O)OC,[M-H]-,232.3328989
CC(=O)c1cc(c(cc1)O)OC,[M-H]-,133.8072462
C1=C([C@H](/C(=C\C)/[C@@H](O1)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)CC(=O)OCCc1cc(c(cc1)O)O)C(=O)OC,[M-H]-,217.9189174
C1C[C@@H](C([C@@H]2CC[C@]3([C@@]4(CC[C@@H]([C@H]4[C@@H](C[C@@H]3[C@@]12C)O)[C@](C)(CCC=C(C)C)O)C)C)(C)C)O,[M-H]-,222.9452048
O1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@]1([C@@]3(CC[C@]4(CCC(C[C@H]4C3=CC[C@H]21)(C)C)C(=O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)C)C)C)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)O)O)C(=O)O,[M-H]-,310.4629372
COc1cc(cc(c1)O)/C=C/c1ccc(cc1)O,[M-H]-,166.2594724
CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)O)C,[M-H]-,185.724974
COC(=O)/C=C/c1ccc(cc1)O,[M-H]-,139.4950636
O([C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O1)CO)c1c(c(cc(c1)O)O)C(=O)CCc1ccc(cc1)O,[M-H]-,193.1076928
O[C@]1([C@@H]([C@@]2([C@H](C(CCC2)(C)C)CC1)C)CC[C@@](O)(C=C)C)C,[M-H]-,178.9341998
[C@@H]1(c2cc(c(cc2)O)OC)[C@H](Oc2c(O1)cc(cc2)[C@H]1Oc2c(C(=O)[C@@H]1O)c(cc(c2)O)O)CO,[M-H]-,204.6314812
c1cc(ccc1c1coc2cc(cc(c2c1=O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O,[M-H]-,213.7592171
CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)O)(C)C(=O)O,[M-H]-,179.4199234
C[C@]12CCC3[C@@]4(CCC[C@@]([C@H]4CC[C@@]3(C1)CC2=O)(C)C(=O)O)C,[M-H]-,180.1786757
CCCCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O,[M-H]-,178.0831722
CCCCCC=CC(=O)CCC1=CC(=C(C=C1)O)OC,[M-H]-,167.2085742
C(CC(=O)C[C@H](CCCCCCCCC)O)c1cc(c(cc1)O)OC,[M-H]-,188.003342
CC(=O)CCc1cc(c(cc1)O)OC,[M-H]-,146.5687285
CCCCC[C@@H](CC(=O)CCc1cc(c(cc1)O)OC)O,[M-H]-,170.0371225
C(CC(=O)CC(=O)CCc1cc(c(cc1)O)OC)c1cc(c(cc1)O)OC,[M-H]-,185.5514588
COC1=C(C(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)O)O)C4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O,[M-H]-,239.4051334
CC=CC1=CC(=C(C=C1)O)OC,[M-H]-,138.0229119
COc1cc(cc(c1O)OC)C(=O)O,[M-H]-,148.5875543
CC(=CC(=O)OC1CC2=C(C=C3C(=C2)C=CC(=O)O3)OC1(C)C)C,[M-H]-,180.8228716
O1O[C@]2(O[C@H]3O[C@@H](OC(=O)CCC(=O)O)[C@@H]([C@H]4[C@@]13[C@H]([C@@H](CC4)C)CC2)C)C,[M-H]-,185.7519844
[H][C@]1(F)[C@H](O)[C@@H](CO)O[C@H]1N1C=NC2=C(N)N=C(Cl)N=C12,[M-H]-,162.0307292
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,[M-H]-,205.7350353
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,[M-H]-,162.8709906
CC(=O)NC1=NN=C(S1)S(=O)(=O)N,[M-H]-,138.6368465
[C@H]12[C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)C(=O)C[C@@]1([C@](CC2)(C(=O)CO)O)C,[M-H]-,191.155606
[C@H]1([C@H]([C@H](O[C@H]2O[C@@H]([C@H](C[C@H]2N)O)CN)[C@H](C[C@H]1N)N)O)O[C@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)N)O)CO,[M-H]-,203.6600884
c12c(ncn1COCCO)c(=O)[nH]c(n2)N,[M-H]-,148.313532
C1(=C(C(=O)c2c(C1=O)cccc2)O)[C@@H]1CC[C@H](CC1)c1ccc(cc1)Cl,[M-H]-,193.5223253
O[C@@H]1CC[C@H](C[C@H]1OC)/C=C(\C)/[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@H]([C@H](C[C@@H](C)C/C(=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)/C)OC)[C@H](C[C@H]2C)OC,[M-H]-,281.4629114
c1nc2c([nH]1)c(=S)nc([nH]2)N,[M-H]-,128.8564654
C(P(=O)(O)O)O[C@@H](Cn1c(=O)nc(cc1)N)CO,[M-H]-,158.4565593
Oc1ccc(NC(=O)c2ccccc2O)cc1,[M-H]-,150.8785497
OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,[M-H]-,160.6901885
Fc1cn(C2CCCO2)c(=O)[nH]c1=O,[M-H]-,142.3398928
n1(cnc(c1O)C(=O)N)[C@H]1[C@@H]([C@@H]([C@H](O1)CO)O)O,[M-H]-,155.1440377
COc1c(Nc2c3ccccc3nc3ccccc23)ccc(NS(=O)(=O)C)c1,[M-H]-,199.9712525
COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(c(c2)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](CO)O2)O)O)O)cc1OC,[M-H]-,220.5798222
O1[C@@]23[C@H]([C@@H]([C@]45[C@H]2CC[C@](O)(C4)C(=C)C5)C(=O)O)[C@](C1=O)([C@@H](O)C=C3)C,[M-H]-,177.6878343
c1c(ccc(c1O)O)C(=O)Nc1nc(c(s1)c1ccccc1)c1cc(c(cc1)O)O,[M-H]-,200.743078
n1(c(=O)cc(c2cc(ccc12)[C@@](c1cncn1C)(c1ccc(cc1)Cl)N)c1cc(ccc1)Cl)C,[M-H]-,215.6824868
CC1(C=Cc2c(O1)ccc1c2O[C@@H]2COc3cc(c(cc3[C@@H]2C1=O)OC)OC)C,[M-H]-,198.3607868
CC(=O)NNC(=O)C1=CC=NC=C1,[M+H]+,138.3741
CC(=O)NNC(=O)C1=CC=NC=C1,[M-H]-,136.1549696
C(C(C(=O)O)(N=C(C1=C(N)N(C=N1)C2(C(C(C(COP(O)(O)=O)(O2)[H])(O)[H])(O)[H])[H])O)[H])C(=O)O,[M+H]+,188.6583
C(C(C(=O)O)(N=C(C1=C(N)N(C=N1)C2(C(C(C(COP(O)(O)=O)(O2)[H])(O)[H])(O)[H])[H])O)[H])C(=O)O,[M+Na]+,193.63035
C(C(C(=O)O)(N=C(C1=C(N)N(C=N1)C2(C(C(C(COP(O)(O)=O)(O2)[H])(O)[H])(O)[H])[H])O)[H])C(=O)O,[M-H]-,180.7310042
C1C2C(C(C(O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(OCC5C(C(C(O5)N6C=NC7=C(N=CN=C76)N)O)OP(=O)(O1)O)O,[M+H]+,220.46635
C1C2C(C(C(O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(OCC5C(C(C(O5)N6C=NC7=C(N=CN=C76)N)O)OP(=O)(O1)O)O,[M+Na]+,227.24565
C1C2C(C(C(O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(OCC5C(C(C(O5)N6C=NC7=C(N=CN=C76)N)O)OP(=O)(O1)O)O,[M-H]-,224.3697499
C(C(C(=O)O)(NC1=C2C(=NC=N1)N(C=N2)C3(C(C(C(CO)(O3)[H])(O)[H])(O)[H])[H])[H])C(=O)O,[M+H]+,189.87145
C(C(C(=O)O)(NC1=C2C(=NC=N1)N(C=N2)C3(C(C(C(CO)(O3)[H])(O)[H])(O)[H])[H])[H])C(=O)O,[M-H]-,176.6065519
CCC(=C(CC(=C(CC(=C(CC(=C(CCCCC(=O)O)[H])[H])[H])[H])[H])[H])[H])[H],[M+H]+,169.16
CCC(=C(CC(=C(CC(=C(CC(=C(CCCCC(=O)O)[H])[H])[H])[H])[H])[H])[H])[H],[M-H]-,174.5051185
C(CCN)CC(C(=O)O)NC(=O)CCC(C(=O)O)N,[M+H]+,161.65485
C(CCN)CC(C(=O)O)NC(=O)CCC(C(=O)O)N,[M+Na]+,165.58575
C(CCN)CC(C(=O)O)NC(=O)CCC(C(=O)O)N,[M-H]-,163.0132081
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,[M+H]+,201.0451
C[C@H](CCC(=O)NCC(=O)O)C1CCC2[C@@]1(CCC3C2[C@H]([C@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,[M+H]+,207.88485
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C(=O)C[C@H]4[C@@]3(CC[C@H](C4)O)C)C,[M-H]-,199.91117
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C(=O)C[C@H]3[C@H]2C(=O)C[C@H]4[C@@]3(CCC(=O)C4)C)C,[M-H]-,208.4780246
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C(=O)C[C@H]3[C@H]2C(=O)C[C@H]4[C@@]3(CC[C@H](C4)O)C)C,[M+H]+,197.2042
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C)O)O)C,[M+H]+,232.75205
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C)O)O)C,[M+Na]+,230.49025
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C)O)O)C,[M-H]-,222.7790303
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C)O)C,[M+Na]+,229.32865
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C)O)C,[M-H]-,222.2026136
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C(=O)C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,[M+H]+,195.50175
[H][C@@]12[C@]([C@](CC[C@@H](O)C3)(C)[C@]3([H])[C@@H](O)[C@H]2O)([H])CC[C@@]4(C)[C@@]1([H])CC[C@]4([H])[C@]([H])(C)CCC(NCC(O)=O)=O,[M+H]+,199.88005
C[C@H](CCC(OC)=O)[C@H]1CC[C@@]2([H])[C@]3([H])C(C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)=O,[M+H]+,201.99985
C[C@H](CCC(OC)=O)[C@H]1CC[C@@]2([H])[C@]3([H])C(C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)=O,[M+Na]+,203.1598
C[C@H](CCC(NCC(O)=O)=O)[C@H]([C@]12C)CC[C@@]1([H])[C@]3([H])C(C[C@]4([H])CC(CC[C@]4(C)[C@@]3([H])CC2=O)=O)=O,[M+H]+,199.70935
C[C@H](CCC(NCC(O)=O)=O)[C@H]([C@]12C)CC[C@@]1([H])[C@]3([H])C(C[C@]4([H])CC(CC[C@]4(C)[C@@]3([H])CC2=O)=O)=O,[M+Na]+,200.63135
C[C@H](CCC(NCC(O)=O)=O)[C@H]([C@]12C)CC[C@@]1([H])[C@]3([H])C(C[C@]4([H])CC(CC[C@]4(C)[C@@]3([H])CC2=O)=O)=O,[M-H]-,200.6691195
C[C@H](CCC(NCCS(=O)(O)=O)=O)[C@H]([C@]12C)CC[C@@]1([H])[C@]3([H])C(C[C@]4([H])CC(CC[C@]4(C)[C@@]3([H])CC2=O)=O)=O,[M+H]+,205.38075
C[C@H](CCC(NCCS(=O)(O)=O)=O)[C@H]([C@]12C)CC[C@@]1([H])[C@]3([H])C(C[C@]4([H])CC(CC[C@]4(C)[C@@]3([H])CC2=O)=O)=O,[M+Na]+,208.86325
C[C@H](CCC(NCCS(=O)(O)=O)=O)[C@H]([C@]12C)CC[C@@]1([H])[C@]3([H])C(C[C@]4([H])CC(CC[C@]4(C)[C@@]3([H])CC2=O)=O)=O,[M-H]-,212.6183407
[H][C@@]12[C@]([C@](CC[C@@H](O)C3)(C)[C@]3([H])[C@@H](O)[C@H]2O)([H])CC[C@@]4(C)[C@@]1([H])CC[C@]4([H])[C@]([H])(C)CCC(NCCS(=O)(O)=O)=O,[M+H]+,210.49055
CC(=O)NCCCNCCCCN,[M+H]+,142.0118
CC(=O)NCCCNCCCCN,[M+Na]+,146.78915
CC(=O)NCCCCNCCCNC(=O)C,[M+H]+,153.514
CC(=O)NCCCCNCCCNC(=O)C,[M+Na]+,158.8491
CC(=O)NCCCCNCCCNC(=O)C,[M-H]-,154.1397078
CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,[M+H]+,221.849
CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,[M+Na]+,213.63665
CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,[M-H]-,218.7290515
CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,[M-H]-,266.0564028
CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,[M+Na]+,177.1408
CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,[M-H]-,171.5428555
CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,[M+Na]+,185.48055
CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,[M-H]-,178.0106029
CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O,[M+Na]+,178.41805
CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O,[M-H]-,175.9526041
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,[M+Na]+,183.11665
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,[M-H]-,177.149359
C1C(C2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N)O,[M+H]+,155.6466
C1C(C2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N)O,[M+Na]+,162.65365
CN1C2=C(NC1=O)N(C(=O)N(C2=O)C)C,[M+H]+,148.0388
CN1C2=C(NC1=O)N(C(=O)N(C2=O)C)C,[M-H]-,141.4916504
CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,[M+Na]+,223.19255
CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,[M-H]-,223.2537505
C(CC(C(=O)O)O)CC(=O)O,[M-H]-,127.0800927
CC(=O)NC1=C(NC(=O)N(C1=O)C)N,[M-H]-,140.1121653
C(CC(=O)C(=O)[O-])C[NH+]=C(N)N,[M+H]+,139.39645
C[C@H](CCCC(C)C(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,[M+H]+,213.57185
C[C@H](CCCC(C)C(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,[M-H]-,214.4858281
C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,[M+Na]+,189.55355
C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C[C@@H](CC3=CC(=C(C=C3F)F)F)N,[M+H]+,193.5846
C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C[C@@H](CC3=CC(=C(C=C3F)F)F)N,[M-H]-,181.9326344
CCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+H]+,154.68405
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O,[M+H]+,184.36095
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O,[M-H]-,191.0654071
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,[M-H]-,165.5470863
C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,[M+Na]+,196.16335
C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,[M-H]-,195.144403
C[N+](C)(C)[C@@H](CC1=CNC2=CC=CC=C21)C(=O)[O-],[M+H]+,156.7738
C[N+](C)(C)[C@@H](CC1=CNC2=CC=CC=C21)C(=O)[O-],[M+Na]+,160.20635
CC1=CC=C(C=C1)OS(=O)(=O)O,[M-H]-,136.9190238
CC(C)CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+H]+,160.239
CC(C)CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+Na]+,173.9523
CCCCCCCCCCCCCCCCC(C(=O)O)O,[M-H]-,180.2811754
C1=CC(=CC=C1C[C@@H](C(=O)O)N)OS(=O)(=O)O,[M-H]-,158.0197727
CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,148.7696
CC(C)C(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+H]+,153.76
C/C=C(\C)/C(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,159.3431
C[C@@H](O)CC(=O)O[C@@H](CC([O-])=O)C[N+](C)(C)C,[M+H]+,155.82075
C[C@@H](O)CC(=O)O[C@@H](CC([O-])=O)C[N+](C)(C)C,[M+Na]+,167.68125
CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,167.2721
CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+Na]+,181.031
CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,179.4465
CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+Na]+,193.2584
CCCCCCCCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,[M+H]+,190.5387
CCCCCCCCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,[M+Na]+,203.41125
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+H]+,217.44185
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+Na]+,223.3099
CSCCC(NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,[M+H]+,229.52615
CSCCC(NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,[M+Na]+,226.6905
CSCCC(NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,[M-H]-,222.8704056
CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@H](CC2=CC=C(C=C2)O)N,[M+Na]+,230.46405
CN1C=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=O,[M+Na]+,173.99015
CCCCCCCCCCCCCC(=O)OC[C@@H](O)COP([O-])(=O)OCC[N+](C)(C)C,[M-H]-,215.9665311
CC(=O)C1=C(O)C=C(O)C=C1O,[M-H]-,128.3537471
O[C@@H]1C[C@@](O)(CC(=O)[C@H]1O)C(O)=O,[M-H]-,131.6503139
CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(O)=O,[M-H]-,183.7385136
CN1C(=O)NC2=C1NC(=O)NC2=O,[M+H]+,138.7523
CC(=O)NC1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1,[M+H]+,185.24565
CC(=O)NC1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1,[M+Na]+,173.28035
CC(=O)NC1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1,[M-H]-,180.0188312
C\C(\C=C\C12OC1(C)CCCC2(C)C)=C/C=C/C(/C)=C/C(O)=O,[M+H]+,177.71185
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)[C@H](C)CCC(O)=O,[M+H]+,236.8921
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)[C@H](C)CCC(O)=O,[M+Na]+,238.0259
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)[C@H](C)CCC(O)=O,[M-H]-,223.9155456
OS(=O)(=O)NC1CCCCC1,[M-H]-,139.1557802
NC(CSC(=S)C(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(O)O,[M+H]+,194.24235
NC(CSC(=S)C(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(O)O,[M+Na]+,192.31335
NC(CSC(=S)C(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(O)O,[M-H]-,185.7263721
NC(CC1=CC(O)=C(C=C1)C1=CC=C(CC(N)C(O)=O)C=C1O)C(O)=O,[M+H]+,183.58935
NC(CC1=CC(O)=C(C=C1)C1=CC=C(CC(N)C(O)=O)C=C1O)C(O)=O,[M+Na]+,185.6356
NC(CC1=CC(O)=C(C=C1)C1=CC=C(CC(N)C(O)=O)C=C1O)C(O)=O,[M-H]-,180.1368525
C[N+](C)(C)[C@@H](CC1=CNC(=S)N1)C([O-])=O,[M+H]+,150.8704
C[N+](C)(C)[C@@H](CC1=CNC(=S)N1)C([O-])=O,[M+Na]+,154.38025
OC(=O)CC[C@H](NC=N)C(O)=O,[M+H]+,134.742
OC(=O)CC[C@H](NC=N)C(O)=O,[M-H]-,131.096371
CC1=C(O)C=C2CCC(C)(CCC(O)=O)OC2=C1C,[M+H]+,158.17265
CC1=C(O)C=C2CCC(C)(CCC(O)=O)OC2=C1C,[M+Na]+,165.5761
CC(C)C[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O,[M+H]+,165.8054
CC(C)C[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O,[M+Na]+,164.4735
CC(C)C[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O,[M-H]-,159.1722561
COC1=C(OS(O)(=O)=O)C=CC(CC(O)=O)=C1,[M-H]-,152.4271567
CC(C)C[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M+H]+,169.40765
CC(C)C[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M+Na]+,172.5358
CC(C)C[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M-H]-,169.2896112
CS(=O)(=O)CC[C@H](N)C(O)=O,[M+H]+,137.07125
CS(=O)(=O)CC[C@H](N)C(O)=O,[M+Na]+,137.9031
CS(=O)(=O)CC[C@H](N)C(O)=O,[M-H]-,133.9477858
CC(=O)NCCC(=O)N[C@H](CC1=CN=CN1)C(O)=O,[M+H]+,159.39525
CC(=O)NCCC(=O)N[C@H](CC1=CN=CN1)C(O)=O,[M+Na]+,162.89925
CC(=O)NCCC(=O)N[C@H](CC1=CN=CN1)C(O)=O,[M-H]-,161.1673657
CC(=O)N[C@@H](CCCNC(N)=O)C(O)=O,[M+Na]+,149.18705
CC(=O)N[C@@H](CCCNC(N)=O)C(O)=O,[M-H]-,147.031258
C[C@H](O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M+Na]+,156.2308
